id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
237	ISO_3166-2:BE	Belgium	BE	present	native	1966-09-25/2022-01-24
21027	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-09-20/2021-03-02
8961	ISO_3166-2:BE	Belgium	BE	present	native	1984-06-17/2022-01-30
15184	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-09-02/2020-10-23
18655	ISO_3166-2:BE	Belgium	BE	present	native	1992-09-12/2021-12-11
150227	ISO_3166-2:BE	Belgium	BE	present	native	2003-07-15/2021-09-11
1794	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1967-08-12/2022-02-04
9145	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2004-06-26/2021-08-29
7496	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2002-10-26/2021-11-14
197182	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-07-12/2018-07-12
195139	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2003-10-10/2020-09-16
7931	ISO_3166-2:BE	Belgium	BE	present	native	1991-07-10/2021-07-16
7527	ISO_3166-2:BE	Belgium	BE	present	native	1978-09-18/2021-11-13
7142	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1994-06-04/2021-11-20
9876	ISO_3166-2:BE	Belgium	BE	present	native	1983-07-30/2021-09-07
15656	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-05-10/2021-05-26
15918	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-08-08/2021-10-25
14896	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-08-26/2014-11-06
22859	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-04-15/2021-05-31
6729	ISO_3166-2:BE	Belgium	BE	present	native	1984-08-01/2022-01-01
1419	ISO_3166-2:BE	Belgium	BE	present	native	2008-07-20/2021-09-20
145521	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2013-08-19/2020-10-24
20339	ISO_3166-2:BE	Belgium	BE	present	native	2009-06-20/2021-07-22
760	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1934-07-17/2021-10-21
27559	ISO_3166-2:BE	Belgium	BE	present	native	2005-11-20/2021-10-31
15918	ISO_3166-2:BE	Belgium	BE	present	native	1981-07-22/2021-11-19
20261	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1913-06-22/2021-09-12
26508	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-10-04/2015-10-04
8509	ISO_3166-2:BE	Belgium	BE	present	native	2005-05-09/2021-06-08
153547	ISO_3166-2:BE	Belgium	BE	present	native	2009-10-05/2009-10-05
16618	ISO_3166-2:BE	Belgium	BE	present	native	2006-06-01/2021-07-21
596903	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-06-29/2021-07-23
1508	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-07-03/2021-08-21
94	ISO_3166-2:BE	Belgium	BE	present	native	1956-04-18/2021-10-19
20726	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-08-27/2021-06-10
1418	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2013-07-12/2021-06-21
83895	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-06/2021-06-10
26176	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-07-05/2014-07-05
26504	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-10-04/2018-03-11
7730	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-01-03/2022-02-01
27027	ISO_3166-2:BE	Belgium	BE	present	native	2010-03-05/2020-09-14
548187	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-06-21/2021-07-23
7368	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-06-18/2021-04-08
25376	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-08-20/2021-09-14
212277	ISO_3166-2:BE	Belgium	BE	present	native	2012-05-15/2021-02-25
6961	ISO_3166-2:BE	Belgium	BE	present	native	1976-04-05/2022-02-01
636	ISO_3166-2:BE	Belgium	BE	present	native	1975-08-06/2018-09-18
129272	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-07-27/2019-09-11
137606	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2007-05-08/2019-06-10
349	ISO_3166-2:BE	Belgium	BE	present	native	1973-05-18/2021-11-02
126936	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2014-03-24/2021-04-19
27005	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-22/2019-06-23
24396	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-04-13/2021-05-28
180363	ISO_3166-2:BE	Belgium	BE	present	introduced	2013-03-29/2020-07-22
22140	ISO_3166-2:BE	Belgium	BE	present	native	2011-06-11/2016-10-08
158509	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-05/2021-06-09
20666	ISO_3166-2:BE	Belgium	BE	present	native	2008-04-22/2021-08-15
20635	ISO_3166-2:BE	Belgium	BE	present	native	1985-03-17/2021-10-25
22526	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-06-07/2017-06-11
8059	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-04-29/2021-06-01
7285	ISO_3166-2:BE	Belgium	BE	present	native	1984-09-06/2021-12-11
23703	ISO_3166-2:BE	Belgium	BE	present	native	2009-04-18/2021-05-09
25828	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-04-02/2021-08-01
463723	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2016-11-06/2021-10-05
7697	ISO_3166-2:BE	Belgium	BE	present	native	1855-11-21/2022-01-19
25502	ISO_3166-2:BE	Belgium	BE	present	native	2008-07-16/2020-05-10
6449	ISO_3166-2:BE	Belgium	BE	present	introduced	2014-05-06/2020-06-04
9215	ISO_3166-2:BE	Belgium	BE	present	introduced	2003-04-12/2021-12-13
7721	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-07-04/2021-11-10
187717	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-11-01/2016-10-16
13	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1944-01-01/2022-02-05
27919	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2020-05-07/2020-05-24
9865	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1925-07-27/2021-12-16
547187	ISO_3166-2:BE	Belgium	BE	present	native	2010-06-07/2021-09-12
70097	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1980-03-23/2021-09-30
6648	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1985-06-30/2022-01-22
800	ISO_3166-2:BE	Belgium	BE	present	vagrant	1985-01-02/2020-06-14
17256	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-08-01/2022-02-01
22741	ISO_3166-2:BE	Belgium	BE	present	native	2004-03-30/2020-10-31
20717	ISO_3166-2:BE	Belgium	BE	present	native	2011-04-10/2021-12-12
17832	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-05-30/2011-05-30
22131	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1985-08-08/2020-08-07
6536	ISO_3166-2:BE	Belgium	BE	present	native	1983-06-25/2022-01-06
17258	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-11-29/2021-09-09
147396	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-06-19/2021-07-19
102	ISO_3166-2:BE	Belgium	BE	present	native	1956-04-28/2021-11-27
7231	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1995-07-17/2021-08-28
2332	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2021-05-22/2021-05-22
145365	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2017-08-26/2020-06-13
120432	ISO_3166-2:BE	Belgium	BE	present	introduced	2017-09-20/2019-09-01
2071	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-08-15/2021-10-22
22561	ISO_3166-2:BE	Belgium	BE	present	native	2013-09-15/2015-05-15
9272	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-03-15/2021-06-29
7415	ISO_3166-2:BE	Belgium	BE	present	native	1960-08-15/2021-11-28
158935	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-05-10/2020-09-08
129671	ISO_3166-2:BE	Belgium	BE	present	introduced	2008-04-19/2021-08-30
83151	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-07-03/2021-07-30
20202	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-06-24/2021-08-02
6811	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2006-07-18/2021-12-01
120804	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2011-10-02/2015-09-28
14924	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-10-09/2019-11-11
186335	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-05-26/2016-05-26
9110	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1971-07-03/2021-08-05
25381	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2002-08-20/2021-08-21
87363	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-08-12/2018-06-16
9649	ISO_3166-2:BE	Belgium	BE	present	native	1982-08-03/2021-09-27
136167	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-08-20/2021-08-13
14982	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-09-30/2017-09-30
198503	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-02-18/2020-12-31
8688	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1935-07-06/2021-09-07
119670	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-08-18/2020-09-17
7228	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2007-06-30/2021-10-31
7634	ISO_3166-2:BE	Belgium	BE	present	native	1948-07-13/2021-12-05
7488	ISO_3166-2:BE	Belgium	BE	present	introduced	1988-07-30/2022-01-29
562926	ISO_3166-2:BE	Belgium	BE	present	native	2018-08-18/2021-10-09
18641	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2012-07-21/2022-01-29
197302	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-08-18/2008-08-18
6444	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-06-29/2016-07-03
158667	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-08-04/2016-08-22
8839	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-05-31/2021-07-07
14557	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1990-10-20/2021-10-10
199066	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2005-02-26/2021-04-08
6461	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-05-11/2020-05-31
6607	ISO_3166-2:BE	Belgium	BE	present	introduced	1982-06-13/2020-05-09
24941	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-03-29/2019-03-29
7516	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-06-02/2021-11-17
16704	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-08-27/2021-12-11
118921	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-03-11/2022-01-29
9354	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-11/2021-09-05
24010	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-05-20/2020-05-20
9689	ISO_3166-2:BE	Belgium	BE	present	native	1934-04-22/2021-07-22
911524	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2016-04-20/2020-07-31
15059	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-09-26/2020-10-05
9363	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1974-10-12/2022-02-05
25028	ISO_3166-2:BE	Belgium	BE	present	native	2018-06-28/2021-07-18
8236	ISO_3166-2:BE	Belgium	BE	present	native	2017-06-25/2020-08-23
18439	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-08-15/2020-11-30
6842	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-08-24/2021-10-20
189006	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-06-23/2015-06-15
252	ISO_3166-2:BE	Belgium	BE	present	native	1987-09-01/2019-09-10
25356	ISO_3166-2:BE	Belgium	BE	present	native	2004-07-06/2021-09-22
9610	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1936-06-20/2021-10-10
2347	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1980-03-23/2022-02-04
158514	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-05-26/2018-06-11
9561	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-06-14/2021-07-24
20596	ISO_3166-2:BE	Belgium	BE	present	native	2008-09-24/2020-10-18
825059	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-07-12/2022-02-05
7366	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2019-06-12/2020-09-20
7621	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-04-19/2021-10-11
134745	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2021-05-29/2021-05-29
9767	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-08-11/2021-06-17
15981	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-08-03/2020-08-01
20418	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-08-31/2021-09-04
1737	ISO_3166-2:BE	Belgium	BE	present	native	2003-07-08/2021-10-09
85928	ISO_3166-2:BE	Belgium	BE	present	native	2013-05-26/2017-05-20
673494	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-10-24/2020-12-06
7875	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-04-20/2019-06-01
8569	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-04-19/2017-05-19
14187	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-10-29/2019-11-10
6312	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1991-09-15/2021-10-16
20261	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-06-16/2021-09-01
7022	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2001-04-14/2021-10-19
1694	ISO_3166-2:BE	Belgium	BE	present	native	1992-09-05/2021-10-23
6945	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-01/2021-10-18
24839	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2018-07-21/2019-07-18
8973	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-09/2021-10-10
6490	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1967-08-04/2021-11-12
7630	ISO_3166-2:BE	Belgium	BE	present	native	1931-06-18/2021-10-22
8	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1974-05-20/2022-02-06
19029	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-06-18/2021-06-28
18945	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-12-14/2020-01-08
15601	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-10-27/2020-12-21
849393	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2005-07-03/2021-06-16
933	ISO_3166-2:BE-VLG	Flemish Region	BE	present	vagrant	1992-04-18/2021-03-22
690	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1908-08-15/2021-09-25
16174	ISO_3166-2:BE	Belgium	BE	present	native	1982-05-02/2021-04-09
2168	ISO_3166-2:BE	Belgium	BE	present	introduced	2008-06-14/2021-06-06
9079	ISO_3166-2:BE	Belgium	BE	present	native	2005-07-30/2021-09-16
1690	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-06-25/2021-09-02
17486	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-12-31/2020-12-19
8397	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1972-08-15/2022-01-31
80647	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1983-06-05/2021-10-28
26369	ISO_3166-2:BE	Belgium	BE	present	native	2005-06-17/2021-07-05
16488	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2004-04-10/2021-03-05
83148	ISO_3166-2:BE	Belgium	BE	present	native	2008-05-03/2021-07-08
1162	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1995-09-06/2013-09-22
25519	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-06-05/2021-06-29
106650	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-12/2021-07-16
22139	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-05-02/2020-05-24
17626	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-05-06/2021-08-08
2687	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2002-10-03/2022-02-05
10029	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1907-08-10/2021-09-17
197302	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-18/2022-01-11
657	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-07-03/2020-06-28
26865	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-09-26/2021-07-18
248	ISO_3166-2:BE	Belgium	BE	present	native	1959-04-14/2022-01-25
7072	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-27/2021-06-22
6675	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2000-06-01/2021-11-26
2062	ISO_3166-2:BE	Belgium	BE	present	native	2010-06-05/2021-12-17
133958	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-04-16/2022-01-26
20217	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-05-31/2021-06-27
6665	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2019-08-03/2019-08-03
258	ISO_3166-2:BE	Belgium	BE	present	native	1951-12-09/2022-02-05
8510	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-08-09/2021-09-26
20243	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2002-07-14/2021-08-21
7746	ISO_3166-2:BE	Belgium	BE	present	native	1935-04-26/2021-05-18
7300	ISO_3166-2:BE	Belgium	BE	present	native	1961-05-15/2022-01-24
20284	ISO_3166-2:BE	Belgium	BE	present	native	2003-07-18/2021-09-09
13615	ISO_3166-2:BE	Belgium	BE	present	native	1998-10-04/2021-12-13
104675	ISO_3166-2:BE	Belgium	BE	present	native	2010-05-23/2021-05-29
9585	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-06-16/2021-07-07
2130	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-06-08/2022-01-16
15115	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-09-09/2021-08-22
9602	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-06-16/2021-09-04
1878	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-29/2021-04-30
1496	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2007-06-06/2021-08-12
2728	ISO_3166-2:BE	Belgium	BE	present	native	1960-07-15/2021-09-23
9009	ISO_3166-2:BE	Belgium	BE	present	native	1933-09-20/2021-11-11
1495	ISO_3166-2:BE	Belgium	BE	present	native	1985-06-09/2021-09-11
6767	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2007-04-27/2021-12-23
8731	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-09-16/2008-09-16
20163	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-05-30/2021-09-11
673250	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-12-02/2017-12-02
15821	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1982-09-04/2022-01-30
9128	ISO_3166-2:BE	Belgium	BE	present	native	2003-08-15/2021-10-26
22	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1958-03-15/2022-01-23
79971	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-04-05/2021-05-11
24349	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-07-05/2020-07-05
26203	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2019-05-18/2019-06-24
20211	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-05-21/2021-08-16
19068	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-07-31/2020-05-04
21962	ISO_3166-2:BE	Belgium	BE	present	native	2009-08-22/2020-04-09
1735	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2003-03-01/2022-01-14
6782	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2015-05-26/2015-05-26
22721	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-08-21/2020-04-21
145314	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2016-04-17/2016-04-17
2422	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-06-30/2021-09-25
9967	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-06-09/2021-06-20
158764	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-08-30/2020-08-30
6342	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2008-08-24/2021-11-06
9454	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-08-11/2021-09-09
8417	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2009-07-29/2021-09-28
15153	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-10-07/2021-10-27
9802	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2019-08-07/2021-07-21
8607	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1913-03-13/2021-04-01
7734	ISO_3166-2:BE	Belgium	BE	present	native	1998-03-15/2021-11-03
9892	ISO_3166-2:BE	Belgium	BE	present	native	2003-03-29/2022-02-03
654	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1953-07-05/2021-08-25
23406	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-07-15/2020-05-10
544744	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-10-04/2018-09-16
8472	ISO_3166-2:BE	Belgium	BE	present	native	2003-06-01/2021-06-24
200878	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1965-06-02/2022-01-29
73531	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2017-08-01/2017-08-18
6608	ISO_3166-2:BE	Belgium	BE	present	native	1974-12-31/2021-11-21
25383	ISO_3166-2:BE	Belgium	BE	present	native	2008-05-05/2021-09-16
2355	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-11-15/1984-11-15
7487	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2005-08-31/2020-11-11
8483	ISO_3166-2:BE	Belgium	BE	present	native	1934-06-07/2022-02-05
77	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1983-04-08/2022-01-30
138117	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1992-05-18/2003-04-28
27140	ISO_3166-2:BE	Belgium	BE	present	introduced	2008-11-10/2020-11-07
6679	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1942-05-25/2022-02-03
81172	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-08-18/2021-10-07
7826	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-22/2020-04-15
18950	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-05-13/2021-03-10
1672	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-09-09/2021-11-03
6363	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2013-07-13/2016-07-03
7808	ISO_3166-2:BE	Belgium	BE	present	native	2004-06-27/2021-08-02
14983	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2005-07-23/2021-10-17
9013	ISO_3166-2:BE	Belgium	BE	present	native	1935-07-06/2021-10-01
15580	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-12-13/2015-12-13
26983	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2020-06-18/2021-08-03
53	ISO_3166-2:BE-VLG	Flemish Region	BE	present	vagrant	1966-09-03/2021-05-15
2199	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-05-17/2018-05-17
83275	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-06-03/2021-05-30
17655	ISO_3166-2:BE	Belgium	BE	present	native	2010-10-23/2022-01-10
6657	ISO_3166-2:BE	Belgium	BE	present	native	1980-08-16/2021-11-02
391	ISO_3166-2:BE	Belgium	BE	present	native	1946-06-30/2022-01-31
158892	ISO_3166-2:BE	Belgium	BE	present	introduced	2009-06-27/2021-09-23
7071	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2016-03-17/2016-03-17
8957	ISO_3166-2:BE	Belgium	BE	present	native	2003-09-21/2022-01-22
15909	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-03-02/2011-10-26
